t_ms,magnitude,coherence,score,fraction,peak_2s,gesture
1787845895989,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845896072,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845896155,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845896241,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845896321,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845896409,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845896499,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845896572,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845896655,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845896737,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845896820,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845896903,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845896955,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845897030,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845897112,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845897197,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845897281,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845897363,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845897446,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845897531,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845897613,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845897696,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845897779,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845897864,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845897947,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845898030,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845898114,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845898198,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845898280,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845898363,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845898447,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845898531,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845898614,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845898696,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845898779,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845898863,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845898944,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845899029,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845899121,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845899195,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845899280,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845899367,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845899446,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845899530,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845899580,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845899654,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845899738,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845899821,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845899905,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845899988,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845900072,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845900154,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845900238,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845900321,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845900404,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845900488,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845900572,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845900654,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845900738,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845900821,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845900902,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845900989,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845901070,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845901155,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845901238,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845901321,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845901405,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845901487,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845901570,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845901655,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845901742,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845901820,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845901904,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845901988,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845902070,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845902156,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845902236,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845902321,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845902403,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845902487,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845902570,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845902655,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845902738,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845902820,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845902902,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845902988,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845903071,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845903155,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845903239,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845903321,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845903404,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845903486,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845903570,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845903657,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845903738,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845903821,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845903903,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845903987,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845904070,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845904154,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845904236,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845904321,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845904404,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845904487,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845904569,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845904653,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845904737,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845904822,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845904905,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845904986,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845905069,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845905152,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845905236,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845905319,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845905411,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845905486,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845905569,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845905654,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845905738,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845905820,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845905870,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845905945,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845906028,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845906111,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845906194,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845906279,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845906363,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845906444,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845906527,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845906611,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845906694,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845906778,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845906862,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845906945,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845907030,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845907111,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845907195,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845907277,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845907361,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845907446,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845907528,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845907612,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845907695,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845907778,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845907862,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845907945,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845908033,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845908111,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845908195,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845908279,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845908363,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845908444,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845908491,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845908570,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845908653,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845908736,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845908821,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845908903,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845908985,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845909081,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845909153,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845909237,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845909321,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845909402,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845909491,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845909568,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845909654,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845909738,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845909819,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845909903,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845909985,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845910069,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845910153,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845910237,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845910320,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845910403,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845910487,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845910569,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845910655,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845910736,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845910821,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845910904,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845910985,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845911071,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845911153,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845911235,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845911319,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845911403,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845911486,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845911570,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845911653,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845911703,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845911778,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845911860,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845911944,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845912027,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845912111,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845912162,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845912237,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845912319,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845912402,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845912487,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845912569,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845912652,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845912735,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845912818,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845912902,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845912986,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845913070,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845913152,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845913236,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845913318,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845913402,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845913485,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845913568,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845913653,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845913740,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845913818,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845913902,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845913985,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845914069,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845914152,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845914235,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845914326,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845914405,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845914486,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845914569,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845914653,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845914735,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845914783,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845914862,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845914942,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845915028,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845915112,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845915191,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845915277,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845915360,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845915443,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845915528,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845915611,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845915693,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845915777,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845915860,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845915944,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845916027,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845916110,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845916193,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845916276,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845916358,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845916443,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845916527,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845916609,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845916696,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845916778,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845916862,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845916948,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845917026,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845917110,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845917193,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845917276,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845917360,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845917442,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845917528,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845917611,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845917694,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845917778,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845917862,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845917943,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845917996,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845918068,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845918152,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845918236,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845918319,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845918401,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845918453,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845918527,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845918610,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845918692,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845918777,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845918859,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845918944,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845919028,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845919111,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845919195,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845919276,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845919360,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845919445,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845919526,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845919610,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845919694,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845919776,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845919861,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845919943,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845920026,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845920111,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845920194,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845920279,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845920360,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845920446,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845920527,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845920615,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845920694,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845920776,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845920860,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845920944,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845921027,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845921075,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845921161,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845921236,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845921319,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845921402,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845921484,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845921568,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845921652,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845921734,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845921819,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845921901,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845921985,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845922068,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845922150,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845922234,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845922318,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845922401,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845922484,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845922568,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845922651,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845922734,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845922816,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845922902,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845922984,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845923067,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845923150,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845923238,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845923317,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845923401,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845923483,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845923567,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845923652,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845923735,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845923817,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845923901,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845923983,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845924067,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845924150,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845924235,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845924287,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845924359,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845924444,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845924526,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845924610,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845924693,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845924741,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845924818,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845924901,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845924985,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845925067,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845925151,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845925234,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845925319,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845925399,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845925484,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845925567,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845925650,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845925734,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845925818,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845925901,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845925986,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845926067,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845926151,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845926234,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845926318,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845926401,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845926484,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845926567,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845926651,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845926733,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845926824,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845926907,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845926985,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845927068,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845927151,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845927234,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845927317,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845927366,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845927442,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845927526,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845927609,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845927692,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845927777,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845927858,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845927942,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845928025,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845928109,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845928192,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845928275,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845928359,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845928442,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845928525,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845928609,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845928692,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845928775,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845928859,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845928941,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845929026,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845929108,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845929192,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845929276,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845929358,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845929442,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845929529,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845929609,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845929691,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845929772,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845929859,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845929941,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845930025,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845930107,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845930193,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845930275,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845930358,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845930442,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845930527,0.0000,0.0000,0.0000,0.0000,0.0000,default
1787845930577,0.0000,0.0000,0.0000,0.0000,0.0000,default
